date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-11-14,2023,0,,GSW,SAS,1584.51299565562,1461.00507350107,0.7835736958649285,0.21642630413507147,,,,,,,,,1561.66916336293,1401.20807323667,0.752955226968861,0.247044773031139,,,41,30,36
2022-11-15,2023,0,,NOP,MEM,1556.0303907901,1595.771901867,0.5858597509494108,0.4141402490505892,,,,,,,,,1561.71819928023,1591.87366004173,0.5660107772547782,0.4339892227452218,,,79,27,53
2022-11-15,2023,0,,DAL,LAC,1586.74677802168,1487.65209446624,0.7587943908475545,0.2412056091524455,,,,,,,,,1615.0790114602,1541.00365122668,0.7553845049423308,0.24461549505766922,,,79,28,54
2022-11-15,2023,0,,UTA,NYK,1584.4108759205,1486.75599300978,0.7572741947416591,0.24272580525834087,,,,,,,,,1558.10031763934,1503.56107487059,0.7194419227546085,0.2805580772453915,,,63,39,51
2022-11-15,2023,0,,POR,SAS,1426.62444416685,1461.00507350107,0.5933268079503066,0.40667319204969343,,,,,,,,,1435.91774568518,1442.87131441031,0.6450798320388652,0.3549201679611348,,,27,45,36
2022-11-15,2023,0,,SAC,BRK,1445.72537723234,1526.29351823078,0.5279355707294918,0.4720644292705082,,,,,,,,,1475.04580758133,1514.70396218944,0.5477245946666535,0.45227540533334654,,,48,44,46
2022-11-16,2023,0,,ORL,MIN,1379.61911980625,1494.80368165666,0.47816156165767554,0.5218384383423245,,,,,,,,,1383.08300217929,1531.65423235476,0.398229802185783,0.6017701978142169,,,31,20,26
2022-11-16,2023,0,,CHO,IND,1457.82078235338,1436.29133488898,0.6680945874728554,0.33190541252714456,,,,,,,,,1493.09554014102,1476.54499685445,0.631001754634878,0.36899824536512205,,,44,49,47
2022-11-16,2023,0,,WAS,OKC,1462.77364293932,1418.66479528514,0.6962612962667227,0.30373870373327727,,,,,,,,,1461.47481464302,1405.27677804086,0.6780478678907341,0.3219521321092659,,,25,15,20
2022-11-16,2023,0,,TOR,MIA,1548.39887202436,1573.0004909297,0.6068350993725127,0.3931649006274873,,,,,,,,,1592.43317074245,1599.10118078577,0.6026344447989989,0.39736555520100114,,,84,37,61
2022-11-16,2023,0,,ATL,BOS,1570.27585588267,1666.99325663755,0.5047238994943436,0.4952761005056564,,,,,,,,,1574.40544907034,1676.28315423808,0.47031496502221826,0.5296850349777817,,,90,19,55
2022-11-16,2023,0,,MIL,CLE,1576.32113538396,1546.96091166388,0.6780134403712768,0.32198655962872325,,,,,,,,,1589.68377156186,1557.70386938951,0.6528890982228394,0.34711090177716064,,,78,22,50
2022-11-16,2023,0,,NOP,CHI,1556.0303907901,1460.6263577353,0.7548846488915507,0.2451153511084493,,,,,,,,,1568.22491859408,1483.1931942343,0.6588369028395852,0.3411630971604148,,,61,39,50
2022-11-16,2023,0,,DAL,HOU,1586.74677802168,1324.34652142662,0.8895490945486285,0.11045090545137148,,,,,,,,,1612.6237399399,1297.44454137243,0.8790588126350952,0.12094118736490478,,,26,3,15
2022-11-16,2023,0,,DEN,NYK,1560.69371598283,1486.75599300978,0.7313074204573923,0.2686925795426077,,,,,,,,,1593.81902366179,1512.49142798075,0.8004216491256188,0.19957835087438125,,,71,14,43
2022-11-16,2023,0,,PHO,GSW,1596.46375124745,1584.51299565562,0.6557565174338251,0.3442434825661749,,,,,,,,,1604.4948047644,1569.72060861069,0.6489688779930688,0.3510311220069312,,,82,29,56
2022-11-17,2023,0,,SAC,SAS,1445.72537723234,1461.00507350107,0.6195619327938697,0.38043806720613027,,,,,,,,,1474.86063642797,1443.39963075002,0.6467672834532618,0.35323271654673816,,,34,30,32
2022-11-17,2023,0,,POR,BRK,1426.62444416685,1526.29351823078,0.5004762405605316,0.49952375943946836,,,,,,,,,1465.33216782765,1558.89809315185,0.47209280152487754,0.5279071984751225,,,55,62,59
2022-11-17,2023,0,,LAC,DET,1487.65209446624,1351.78767888714,0.7953929108331217,0.2046070891668783,,,,,,,,,1549.40154691949,1348.84912684408,0.8317249198683794,0.16827508013162062,,,27,7,17
2022-11-18,2023,0,,WAS,MIA,1462.77364293932,1573.0004909297,0.48528663180549,0.51471336819451,,,,,,,,,1463.87514276143,1602.88246756422,0.4060272972245515,0.5939727027754484,,,63,45,54
2022-11-18,2023,0,,CLE,CHO,1546.96091166388,1457.82078235338,0.748151561098867,0.25184843890113295,,,,,,,,,1560.17756577528,1498.15117420328,0.6900617292777721,0.3099382707222279,,,62,46,54
2022-11-18,2023,0,,PHI,MIL,1576.89883947502,1576.32113538396,0.6408307844523254,0.35916921554767456,,,,,,,,,1583.52953777481,1602.72658317189,0.5793181130377985,0.42068188696220155,,,84,15,50
2022-11-18,2023,0,,CHI,ORL,1460.6263577353,1379.61911980625,0.7392282859502891,0.2607717140497109,,,,,,,,,1484.52031634161,1386.61206517129,0.7320109983816641,0.26798900161833594,,,25,13,19
2022-11-18,2023,0,,MEM,OKC,1595.771901867,1418.66479528514,0.8313403826860098,0.16865961731399015,,,,,,,,,1616.50594978479,1408.10506291289,0.8363848128538407,0.1636151871461593,,,53,4,29
2022-11-18,2023,0,,HOU,IND,1324.34652142662,1436.29133488898,0.482816801147041,0.5171831988529589,,,,,,,,,1298.43879135898,1477.1607995146,0.35509039889923166,0.6449096011007683,,,10,11,11
2022-11-18,2023,0,,DAL,DEN,1586.74677802168,1560.69371598283,0.6738433227181402,0.3261566772818598,,,,,,,,,1615.74120300391,1598.20941806372,0.6344692013874467,0.36553079861255333,,,87,12,50
2022-11-18,2023,0,,NOP,BOS,1556.0303907901,1666.99325663755,0.484228401724679,0.515771598275321,,,,,,,,,1568.23251538063,1680.01626743725,0.44439466396945015,0.5556053360305498,,,90,33,62
2022-11-18,2023,0,,UTA,PHO,1584.4108759205,1596.46375124745,0.6239303424109207,0.3760696575890793,,,,,,,,,1559.87910060561,1607.47007970949,0.5914462101957889,0.4085537898042111,,,81,24,53
2022-11-18,2023,0,,GSW,NYK,1584.51299565562,1486.75599300978,0.7573822308162287,0.24261776918377131,,,,,,,,,1573.9734872392,1514.65338743956,0.6811388817337067,0.31886111826629326,,,68,42,55
2022-11-18,2023,0,,LAL,DET,1404.34529136204,1351.78767888714,0.7064474627328017,0.2935525372671983,,,,,,,,,1411.87798952678,1350.64206104677,0.7380796455173732,0.26192035448262685,,,10,1,6
2022-11-19,2023,0,,ATL,TOR,1570.27585588267,1548.39887202436,0.6685380552900378,0.33146194470996215,,,,,,,,,1578.41527215722,1594.45388770884,0.596692742692581,0.403307257307419,,,82,28,55
2022-11-19,2023,0,,IND,ORL,1436.29133488898,1379.61911980625,0.7113352314844396,0.28866476851556044,,,,,,,,,1477.65998977311,1387.26607248675,0.7185898639556803,0.28141013604431975,,,24,11,18
2022-11-19,2023,0,,PHI,MIN,1576.89883947502,1494.80368165666,0.7404337106569494,0.2595662893430506,,,,,,,,,1585.72392153766,1529.23231506819,0.6214269684419129,0.3785730315580871,,,73,44,59
2022-11-19,2023,0,,POR,UTA,1426.62444416685,1584.4108759205,0.4175970862179427,0.5824029137820572,,,,,,,,,1470.43367777207,1558.32680151668,0.5479288059637848,0.4520711940362152,,,56,62,59
2022-11-19,2023,0,,LAC,SAS,1487.65209446624,1461.00507350107,0.6745943208013548,0.32540567919864516,,,,,,,,,1551.08786352081,1443.71508703149,0.7404928754629847,0.2595071245370153,,,48,34,41
2022-11-20,2023,0,,PHO,NYK,1596.46375124745,1486.75599300978,0.7697986975979962,0.23020130240200376,,,,,,,,,1607.914614933,1514.64049668779,0.7316665125312096,0.2683334874687904,,,74,24,49
2022-11-20,2023,0,,WAS,CHO,1462.77364293932,1457.82078235338,0.6466068381364664,0.35339316186353364,,,,,,,,,1464.38469084498,1499.88989107653,0.5532474934020225,0.4467525065979775,,,43,53,48
2022-11-20,2023,0,,SAC,DET,1445.72537723234,1351.78767888714,0.7533194385628109,0.24668056143718908,,,,,,,,,1473.65520713646,1351.74259281448,0.754277485362208,0.24572251463779204,,,18,8,13
2022-11-20,2023,0,,HOU,GSW,1324.34652142662,1584.51299565562,0.28455211529805474,0.7154478847019452,,,,,,,,,1296.99594775707,1579.13268893617,0.23880701576667698,0.761192984233323,,,22,12,17
2022-11-20,2023,0,,BRK,MEM,1526.29351823078,1595.771901867,0.5438114923016649,0.4561885076983351,,,,,,,,,1565.60439982085,1618.25193700463,0.5130270144882279,0.48697298551177215,,,83,29,56
2022-11-20,2023,0,,CLE,MIA,1546.96091166388,1573.0004909297,0.6048584492970771,0.3951415507029229,,,,,,,,,1563.16014474509,1600.732119334,0.5583044247764688,0.4416955752235312,,,80,47,64
2022-11-20,2023,0,,DAL,DEN,1586.74677802168,1560.69371598283,0.6738433227181402,0.3261566772818598,,,,,,,,,1615.54926093839,1600.39099270907,0.6258501731867147,0.37414982681328535,,,87,11,49
2022-11-20,2023,0,,LAL,SAS,1404.34529136204,1461.00507350107,0.5620500698168814,0.43794993018311856,,,,,,,,,1419.6995490188,1444.87097564437,0.6314891378037508,0.3685108621962492,,,24,12,18
2022-11-21,2023,0,,CLE,ATL,1546.96091166388,1570.27585588267,0.6086008297290131,0.3913991702709869,,,,,,,,,1564.70801831616,1580.83556779405,0.5251246818758658,0.4748753181241342,,,78,44,61
2022-11-21,2023,0,,IND,ORL,1436.29133488898,1379.61911980625,0.7113352314844396,0.28866476851556044,,,,,,,,,1479.8765077719,1391.84090703778,0.7208191354654688,0.27918086453453117,,,25,13,19
2022-11-21,2023,0,,OKC,NYK,1418.66479528514,1486.75599300978,0.5457917826523684,0.4542082173476316,,,,,,,,,1409.52725026839,1515.37189748752,0.5346312304445667,0.46536876955543327,,,34,28,31
2022-11-21,2023,0,,CHI,BOS,1460.6263577353,1666.99325663755,0.3515353789911064,0.6484646210088936,,,,,,,,,1485.48358293911,1683.12429934315,0.3379580398160216,0.6620419601839784,,,80,24,52
2022-11-21,2023,0,,MIN,MIA,1494.80368165666,1573.0004909297,0.5313361890457534,0.4686638109542466,,,,,,,,,1530.46198246105,1604.1619822855,0.569071465969219,0.430928534030781,,,76,47,62
2022-11-21,2023,0,,NOP,GSW,1556.0303907901,1584.51299565562,0.6014923734237504,0.3985076265762496,,,,,,,,,1567.42761250127,1577.80797450903,0.650791937924204,0.349208062075796,,,78,56,67
2022-11-21,2023,0,,MIL,POR,1576.32113538396,1426.62444416685,0.8080470035154492,0.19195299648455078,,,,,,,,,1612.02363064725,1475.10558391334,0.7790126018337775,0.22098739816622248,,,67,17,42
2022-11-21,2023,0,,LAC,UTA,1487.65209446624,1584.4108759205,0.5046643531297945,0.4953356468702055,,,,,,,,,1552.1345096485,1557.82557165504,0.6020267751170982,0.39797322488290177,,,72,56,64
2022-11-22,2023,0,,PHI,BRK,1576.89883947502,1526.29351823078,0.7041114768592446,0.2958885231407554,,,,,,,,,1587.78918429056,1569.24815487534,0.6261445728909377,0.3738554271090623,,,80,46,63
2022-11-22,2023,0,,MEM,SAC,1595.771901867,1445.72537723234,0.8083591647964916,0.1916408352035084,,,,,,,,,1619.92421261001,1471.94917561836,0.7853929640985655,0.21460703590143448,,,68,14,41
2022-11-22,2023,0,,DEN,DET,1560.69371598283,1351.78767888714,0.8554752130422946,0.14452478695770543,,,,,,,,,1603.12310610572,1352.37774293198,0.8933417474149674,0.10665825258503259,,,37,1,19
2022-11-22,2023,0,,PHO,LAL,1596.46375124745,1404.34529136204,0.8431121844913353,0.1568878155086647,,,,,,,,,1612.5136164968,1423.7731007981,0.8264223160985451,0.1735776839014549,,,56,7,32
2022-11-23,2023,0,,CHO,PHI,1457.82078235338,1576.89883947502,0.4725720304174177,0.5274279695825823,,,,,,,,,1509.50835005438,1587.50318389946,0.5655246925108265,0.4344753074891735,,,70,38,54
2022-11-23,2023,0,,CLE,POR,1546.96091166388,1426.62444416685,0.7804616487477988,0.21953835125220122,,,,,,,,,1565.66162726917,1484.53117933984,0.714774184159436,0.28522581584056395,,,60,41,51
2022-11-23,2023,0,,IND,MIN,1436.29133488898,1494.80368165666,0.5594233612615094,0.4405766387384906,,,,,,,,,1480.82335923891,1530.03685127069,0.5440018966464457,0.4559981033535543,,,53,58,56
2022-11-23,2023,0,,MIA,WAS,1573.0004909297,1462.77364293932,0.7703277915475396,0.2296722084524604,,,,,,,,,1606.37124504952,1468.10682448004,0.7650536169063107,0.23494638309368931,,,65,30,48
2022-11-23,2023,0,,BOS,DAL,1666.99325663755,1586.74677802168,0.7383832084000722,0.2616167915999278,,,,,,,,,1682.52597203123,1616.5720706667,0.6920884938947004,0.3079115061052996,,,94,13,54
2022-11-23,2023,0,,TOR,BRK,1548.39887202436,1526.29351823078,0.6688293000762693,0.3311706999237307,,,,,,,,,1597.7684669109,1568.61091509715,0.698131038956066,0.301868961043934,,,81,45,63
2022-11-23,2023,0,,ATL,SAC,1570.27585588267,1445.72537723234,0.7845897232426614,0.2154102767573386,,,,,,,,,1581.09841882081,1472.49766580988,0.7927490461650416,0.2072509538349584,,,61,21,41
2022-11-23,2023,0,,OKC,DEN,1418.66479528514,1560.69371598283,0.4398088372839396,0.5601911627160604,,,,,,,,,1411.26403127947,1603.12310610572,0.41257370967779505,0.587426290322205,,,51,8,30
2022-11-23,2023,0,,SAS,NOP,1461.00507350107,1556.0303907901,0.5071586547079627,0.49284134529203727,,,,,,,,,1444.95232543283,1567.87840391882,0.4270279202177495,0.5729720797822505,,,52,46,49
2022-11-23,2023,0,,MIL,CHI,1576.32113538396,1460.6263577353,0.7758491682372419,0.22415083176275807,,,,,,,,,1618.10681318436,1486.54165327378,0.7678234866395831,0.2321765133604169,,,70,15,43
2022-11-23,2023,0,,UTA,DET,1584.4108759205,1351.78767888714,0.8715499468881205,0.12845005311187951,,,,,,,,,1557.49965518267,1352.46518062985,0.887443353088622,0.11255664691137801,,,29,4,17
2022-11-23,2023,0,,GSW,LAC,1584.51299565562,1487.65209446624,0.7564330988119968,0.24356690118800317,,,,,,,,,1583.32570353027,1554.67524457523,0.6263953515498203,0.3736046484501797,,,77,64,71
2022-11-25,2023,0,,CHO,MIN,1457.82078235338,1494.80368165666,0.5897073210485428,0.41029267895145716,,,,,,,,,1512.01420979211,1532.48577700682,0.5841179574472605,0.41588204255273953,,,60,47,54
2022-11-25,2023,0,,ORL,PHI,1379.61911980625,1576.89883947502,0.3635504489541887,0.6364495510458112,,,,,,,,,1399.99477693747,1586.89246811918,0.3367925498266271,0.6632074501733729,,,45,11,28
2022-11-25,2023,0,,NYK,POR,1486.75599300978,1426.62444416685,0.7154069534012407,0.2845930465987593,,,,,,,,,1520.15387554831,1488.63949459561,0.6355038870795768,0.36449611292042317,,,52,61,57
2022-11-25,2023,0,,MIL,CLE,1576.32113538396,1546.96091166388,0.6780134403712768,0.32198655962872325,,,,,,,,,1627.82256002475,1570.38863616515,0.6853110381671718,0.31468896183282824,,,85,22,54
2022-11-25,2023,0,,OKC,CHI,1418.66479528514,1460.6263577353,0.5827556867004314,0.41724431329956857,,,,,,,,,1411.62422481478,1486.68508738757,0.5152579759247341,0.4847420240752659,,,30,22,26
2022-11-25,2023,0,,MIA,WAS,1573.0004909297,1462.77364293932,0.7703277915475396,0.2296722084524604,,,,,,,,,1609.47820306624,1469.02497919919,0.770988137534314,0.22901186246568594,,,66,37,52
2022-11-25,2023,0,,HOU,ATL,1324.34652142662,1570.27585588267,0.30152703873546977,0.6984729612645302,,,,,,,,,1295.61860903336,1583.60780761272,0.2269395811194534,0.7730604188805466,,,22,5,14
2022-11-25,2023,0,,IND,BRK,1436.29133488898,1526.29351823078,0.5143840446855362,0.4856159553144638,,,,,,,,,1484.48696172208,1574.12508652161,0.48531781385622697,0.514682186143773,,,62,63,63
2022-11-25,2023,0,,MEM,NOP,1595.771901867,1556.0303907901,0.690918483995918,0.30908151600408196,,,,,,,,,1627.07135358786,1568.15444214914,0.6854532244724935,0.31454677552750654,,,85,23,54
2022-11-25,2023,0,,SAS,LAL,1461.00507350107,1404.34529136204,0.7113205353087956,0.2886794646912044,,,,,,,,,1445.63638021459,1427.46079042471,0.6394369619064719,0.3605630380935281,,,26,13,20
2022-11-25,2023,0,,BOS,SAC,1666.99325663755,1445.72537723234,0.8640527144793836,0.1359472855206164,,,,,,,,,1686.78270890447,1472.49408066691,0.8418613297002924,0.15813867029970763,,,78,11,45
2022-11-25,2023,0,,PHO,DET,1596.46375124745,1351.78767888714,0.8791191366915526,0.12088086330844738,,,,,,,,,1616.94985552468,1353.64599453223,0.8802609456578562,0.11973905434214382,,,40,2,21
2022-11-25,2023,0,,GSW,UTA,1584.51299565562,1584.4108759205,0.640200418230504,0.359799581769496,,,,,,,,,1583.4718145285,1556.82630355091,0.6413689986278274,0.35863100137217263,,,77,49,63
2022-11-25,2023,0,,LAC,DEN,1487.65209446624,1560.69371598283,0.5387185536122495,0.4612814463877505,,,,,,,,,1556.79971122034,1606.74600987521,0.5398391502843418,0.4601608497156582,,,80,36,58
2022-11-26,2023,0,,TOR,DAL,1548.39887202436,1586.74677802168,0.58780482061108,0.41219517938892003,,,,,,,,,1601.9844560135,1619.49446914762,0.5824671431007321,0.4175328568992679,,,88,24,56
2022-11-26,2023,0,,HOU,OKC,1324.34652142662,1418.66479528514,0.5081759323773896,0.49182406762261044,,,,,,,,,1296.74146680955,1412.9156161927,0.4386316738637488,0.5613683261362512,,,6,3,5
2022-11-26,2023,0,,SAS,LAL,1461.00507350107,1404.34529136204,0.7113205353087956,0.2886794646912044,,,,,,,,,1447.77692867941,1427.99099378829,0.6346653879856178,0.3653346120143822,,,26,14,20
2022-11-26,2023,0,,PHO,UTA,1596.46375124745,1584.4108759205,0.6558892061353397,0.34411079386466026,,,,,,,,,1618.47093847764,1557.06567700296,0.6979293642450561,0.30207063575494386,,,82,21,52
2022-11-27,2023,0,,BRK,POR,1526.29351823078,1426.62444416685,0.7593990388297998,0.24060096117020024,,,,,,,,,1580.31552581476,1498.22321889758,0.7021437056848077,0.29785629431519234,,,67,54,61
2022-11-27,2023,0,,MIN,GSW,1494.80368165666,1584.51299565562,0.514805158426006,0.48519484157399395,,,,,,,,,1529.49748432522,1589.47878971395,0.5314121718113269,0.46858782818867306,,,73,72,73
2022-11-27,2023,0,,LAC,IND,1487.65209446624,1436.29133488898,0.7050166637636429,0.2949833362363571,,,,,,,,,1561.63421216002,1486.31400541756,0.713974207041279,0.286025792958721,,,60,46,53
2022-11-27,2023,0,,ATL,MIA,1570.27585588267,1573.0004909297,0.6364437508097417,0.3635562491902583,,,,,,,,,1590.89084455379,1615.1314930418,0.5781788145142898,0.42182118548571024,,,86,40,63
2022-11-27,2023,0,,DET,CLE,1351.78767888714,1546.96091166388,0.36636077666684547,0.6336392233331545,,,,,,,,,1355.36941503253,1571.10977995836,0.30205146444515535,0.6979485355548447,,,32,13,23
2022-11-27,2023,0,,ORL,PHI,1379.61911980625,1576.89883947502,0.3635504489541887,0.6364495510458112,,,,,,,,,1401.73649295544,1590.22153749058,0.33757267491511894,0.6624273250848811,,,47,11,29
2022-11-27,2023,0,,BOS,WAS,1666.99325663755,1462.77364293932,0.8521077312039785,0.14789226879602146,,,,,,,,,1689.14189434285,1469.42244053032,0.8474473417826648,0.1525526582173352,,,78,10,44
2022-11-27,2023,0,,NYK,MEM,1486.75599300978,1595.771901867,0.48702797580431434,0.5129720241956857,,,,,,,,,1521.96710028203,1632.91054364485,0.4506415934755826,0.5493584065244175,,,79,28,54
2022-11-27,2023,0,,MIL,DAL,1576.32113538396,1586.74677802168,0.6261256871114232,0.37387431288857675,,,,,,,,,1637.52181793565,1619.49446914762,0.6943926789999354,0.3056073210000646,,,91,10,51
2022-11-28,2023,0,,PHI,ATL,1576.89883947502,1570.27585588267,0.6488005902526737,0.35119940974732633,,,,,,,,,1589.93196691714,1593.46361448419,0.5935745011449588,0.4064254988550412,,,83,31,57
2022-11-28,2023,0,,WAS,MIN,1462.77364293932,1494.80368165666,0.5965875579791575,0.4034124420208425,,,,,,,,,1470.91425938874,1530.41038809718,0.5209765412158108,0.47902345878418917,,,50,56,53
2022-11-28,2023,0,,TOR,CLE,1548.39887202436,1546.96091166388,0.6419697808709613,0.35803021912903865,,,,,,,,,1603.40208406437,1575.01008040708,0.701660281038037,0.298339718961963,,,83,39,61
2022-11-28,2023,0,,BOS,CHO,1666.99325663755,1457.82078235338,0.8556647367342516,0.14433526326574841,,,,,,,,,1689.48421823622,1518.70850178426,0.7591691987109964,0.24083080128900358,,,85,18,52
2022-11-28,2023,0,,BRK,ORL,1526.29351823078,1379.61911980625,0.8053340239679383,0.1946659760320617,,,,,,,,,1581.62104955584,1402.90233840553,0.8129535232763314,0.1870464767236686,,,45,13,29
2022-11-28,2023,0,,NOP,OKC,1556.0303907901,1418.66479528514,0.7967956630397408,0.2032043369602592,,,,,,,,,1569.23830705184,1412.98246576722,0.7863708566143316,0.2136291433856684,,,45,17,31
2022-11-28,2023,0,,UTA,CHI,1584.4108759205,1460.6263577353,0.7838435912114465,0.21615640878855347,,,,,,,,,1554.6435901092,1488.50775736558,0.7348430783949045,0.2651569216050955,,,59,31,45
2022-11-28,2023,0,,DEN,HOU,1560.69371598283,1324.34652142662,0.8739307842295797,0.1260692157704203,,,,,,,,,1611.33032976607,1295.72402581792,0.9236201450606916,0.07637985493930843,,,26,1,14
2022-11-28,2023,0,,SAC,PHO,1445.72537723234,1596.46375124745,0.4274963014185644,0.5725036985814356,,,,,,,,,1472.6625330228,1620.54967514781,0.37417747652943945,0.6258225234705606,,,68,31,50
2022-11-28,2023,0,,LAL,IND,1404.34529136204,1436.29133488898,0.5967039205496442,0.40329607945035584,,,,,,,,,1431.04455866374,1486.94565989197,0.5791449632571913,0.42085503674280866,,,33,25,29
2022-11-29,2023,0,,DET,NYK,1351.78767888714,1486.75599300978,0.44984578716284457,0.5501542128371555,,,,,,,,,1357.39098493668,1524.93073635241,0.37947648709242865,0.6205235129075714,,,26,18,22
2022-11-29,2023,0,,DAL,GSW,1586.74677802168,1584.51299565562,0.643022040204946,0.356977959795054,,,,,,,,,1620.37829228769,1593.62993540441,0.6413849745947282,0.3586150254052718,,,87,39,63
2022-11-29,2023,0,,POR,LAC,1426.62444416685,1487.65209446624,0.5558516659965378,0.4441483340034622,,,,,,,,,1512.82751652429,1565.85427825348,0.5119825474369294,0.4880174525630706,,,67,79,73
2022-11-30,2023,0,,CLE,PHI,1546.96091166388,1576.89883947502,0.5994825925361226,0.40051740746387743,,,,,,,,,1575.01008040708,1590.27838691113,0.5885342724858295,0.41146572751417054,,,81,44,63
2022-11-30,2023,0,,ORL,ATL,1379.61911980625,1570.27585588267,0.3724169103212879,0.6275830896787121,,,,,,,,,1408.0341385174,1593.92578654559,0.34030985907211253,0.6596901409278875,,,48,11,30
2022-11-30,2023,0,,NYK,MIL,1486.75599300978,1576.32113538396,0.5150124536012296,0.4849875463987704,,,,,,,,,1524.93073635241,1656.08867954033,0.35304766019163725,0.6469523398083628,,,82,26,54
2022-11-30,2023,0,,BOS,MIA,1666.99325663755,1573.0004909297,0.7533783404487724,0.2466216595512276,,,,,,,,,1692.5287870488,1616.26212246387,0.7063297611274663,0.29367023887253374,,,95,21,58
2022-11-30,2023,0,,BRK,WAS,1526.29351823078,1462.77364293932,0.7193613827820262,0.2806386172179738,,,,,,,,,1590.39419549059,1473.02573211679,0.7484371005872542,0.2515628994127458,,,63,51,57
2022-11-30,2023,0,,MIN,MEM,1494.80368165666,1595.771901867,0.4986066227175914,0.5013933772824086,,,,,,,,,1531.21742598868,1644.91507381251,0.44949792905419206,0.5505020709458079,,,82,39,61
2022-11-30,2023,0,,OKC,SAS,1418.66479528514,1461.00507350107,0.5822255056318837,0.4177744943681163,,,,,,,,,1415.43688702354,1447.77692867941,0.5684964892374649,0.4315035107625351,,,24,16,20
2022-11-30,2023,0,,NOP,TOR,1556.0303907901,1548.39887202436,0.6501222982772557,0.34987770172274435,,,,,,,,,1569.2665715715,1609.01009075254,0.5536958877971302,0.4463041122028698,,,83,45,64
2022-11-30,2023,0,,UTA,LAC,1584.4108759205,1487.65209446624,0.7563247760734078,0.24367522392659224,,,,,,,,,1554.6435901092,1565.85427825348,0.7005287785075504,0.29947122149244965,,,74,50,62
2022-11-30,2023,0,,PHO,CHI,1596.46375124745,1460.6263577353,0.795367594744298,0.20463240525570203,,,,,,,,,1624.2593698541,1489.27131856214,0.7744829324654909,0.22551706753450906,,,72,17,45
2022-11-30,2023,0,,DEN,HOU,1560.69371598283,1324.34652142662,0.8739307842295797,0.1260692157704203,,,,,,,,,1616.57115799922,1295.74995683592,0.9255911594478399,0.07440884055216013,,,26,0,13
2022-11-30,2023,0,,SAC,IND,1445.72537723234,1436.29133488898,0.6524788019286037,0.34752119807139625,,,,,,,,,1472.78874721473,1486.94565989197,0.5837722279755173,0.4162277720244827,,,43,41,42
2022-11-30,2023,0,,LAL,POR,1404.34529136204,1426.62444416685,0.6100202076016202,0.38997979239837977,,,,,,,,,1435.33708547177,1512.82751652429,0.5662470607657093,0.4337529392342907,,,40,33,37
2022-12-01,2023,0,,DET,DAL,1351.78767888714,1586.74677802168,0.31499119102170026,0.6850088089782997,,,,,,,,,1357.39098493668,1620.37829228769,0.2644003623064062,0.7355996376935938,,,41,6,24
2022-12-02,2023,0,,CHO,WAS,1457.82078235338,1462.77364293932,0.6334707073654681,0.36652929263453193,,,,,,,,,1522.51238653652,1473.02573211679,0.6727525815304886,0.32724741846951144,,,49,47,48
2022-12-02,2023,0,,BRK,TOR,1526.29351823078,1548.39887202436,0.6102581881643445,0.3897418118356555,,,,,,,,,1591.771725587,1609.01009075254,0.5864804508664705,0.4135195491335295,,,86,56,71
2022-12-02,2023,0,,BOS,MIA,1666.99325663755,1573.0004909297,0.7533783404487724,0.2466216595512276,,,,,,,,,1692.5287870488,1616.26212246387,0.6994480042136917,0.3005519957863083,,,95,22,59
2022-12-02,2023,0,,CLE,ORL,1546.96091166388,1379.61911980625,0.8233110249578476,0.17668897504215242,,,,,,,,,1575.01008040708,1410.16270009745,0.8053849574931081,0.19461504250689188,,,46,11,29
2022-12-02,2023,0,,ATL,DEN,1570.27585588267,1560.69371598283,0.6526720854462108,0.3473279145537892,,,,,,,,,1593.78790202371,1616.57115799922,0.5879461740674017,0.4120538259325983,,,86,16,51
2022-12-02,2023,0,,MIL,LAL,1576.32113538396,1404.34529136204,0.8271581378021665,0.17284186219783348,,,,,,,,,1656.08867954033,1435.33708547177,0.8509599090230179,0.14904009097698212,,,67,4,36
2022-12-02,2023,0,,SAS,NOP,1461.00507350107,1556.0303907901,0.5071586547079627,0.49284134529203727,,,,,,,,,1447.77692867941,1569.2665715715,0.4358378231619308,0.5641621768380691,,,53,46,50
2022-12-02,2023,0,,MEM,PHI,1595.771901867,1576.89883947502,0.6646951404354599,0.33530485956454015,,,,,,,,,1650.52317893287,1590.27838691113,0.6817858957931643,0.3182141042068357,,,90,14,52
2022-12-02,2023,0,,UTA,IND,1584.4108759205,1436.29133488898,0.8066348771226814,0.19336512287731855,,,,,,,,,1554.6435901092,1486.94565989197,0.7377866008544101,0.26221339914558994,,,59,34,47
2022-12-02,2023,0,,PHO,HOU,1596.46375124745,1324.34652142662,0.8949262629286399,0.10507373707136014,,,,,,,,,1624.2593698541,1295.74995683592,0.9147490321048821,0.08525096789511788,,,27,1,14
2022-12-02,2023,0,,GSW,CHI,1584.51299565562,1460.6263577353,0.7839431754102717,0.2160568245897283,,,,,,,,,1594.59578751639,1489.27131856214,0.7279825161804553,0.2720174838195447,,,67,40,54
